Id,PostTypeId,AcceptedAnswerId,CreationDate,Score,ViewCount,OwnerUserId,LastEditorUserId,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ParentId,ClosedDate,OwnerDisplayName
188,2,,2016-08-03T07:00:16.047,3,,42,,,2016-08-03T07:00:16.047,,,,1,,184,,
189,2,,2016-08-03T07:13:10.390,19,,42,14723,2018-04-12T02:30:09.917,2018-04-12T02:30:09.917,,,,0,,26,,
190,2,,2016-08-03T07:36:08.923,3,,42,,,2016-08-03T07:36:08.923,,,,0,,186,,
191,1,1526,2016-08-03T07:57:21.743,6,135,145,4302,2018-10-08T12:44:10.017,2018-10-08T12:44:10.017,What was the first machine that was able to carry on a conversation?,"natural-language-processing,chat-bots,history,turing-test",2,0,,,,
193,2,,2016-08-03T08:22:36.737,1,,42,,,2016-08-03T08:22:36.737,,,,0,,146,,
194,5,,2016-08-03T08:44:31.107,0,,-1,-1,2016-08-03T08:44:31.107,2016-08-03T08:44:31.107,,,,0,,,,
195,4,,2016-08-03T08:44:31.107,0,,101,101,2016-08-04T02:54:15.227,2016-08-04T02:54:15.227,,,,0,,,,
196,2,,2016-08-03T08:49:27.637,5,,29,,,2016-08-03T08:49:27.637,,,,0,,191,,
197,1,,2016-08-03T08:56:53.430,9,364,169,,,2017-04-22T04:23:39.397,Is there a strong argument that survival instinct is a prerequisite for creating an AGI?,agi,3,4,,,,
198,1,1345,2016-08-03T09:01:05.790,16,268,101,4302,2018-10-08T12:43:51.623,2018-10-08T12:43:51.623,"What research has been done in the domain of ""Identifying sarcasm in text""?","natural-language-processing,research,semantics",2,2,7,,,
199,2,,2016-08-03T09:06:26.437,2,,8,-1,2017-04-13T12:53:10.013,2016-08-06T11:09:15.160,,,,1,,41,,
200,2,,2016-08-03T09:17:14.977,27,,74,74,2016-08-03T09:31:21.937,2016-08-03T09:31:21.937,,,,1,,111,,
201,2,,2016-08-03T09:18:24.867,10,,169,169,2016-08-07T09:03:34.373,2016-08-07T09:03:34.373,,,,0,,70,,
202,1,206,2016-08-03T09:18:52.437,0,222,8,-1,2017-04-13T12:53:10.013,2016-08-30T21:04:22.253,How can you simulate level of curiosity for a chat bot?,"emotional-intelligence,chat-bots",2,0,3,,,
205,1,219,2016-08-03T10:03:58.587,6,1514,8,8,2016-08-03T11:51:11.470,2016-08-03T14:19:39.400,How to write C decompiler using AI?,"algorithm,deep-learning",1,1,,,,
206,2,,2016-08-03T10:12:58.320,7,,42,,,2016-08-03T10:12:58.320,,,,0,,202,,
207,1,,2016-08-03T10:14:49.743,4,71,,4302,2018-10-08T12:42:18.353,2018-10-08T12:42:18.353,Can abstractive summarization be achieved using neural networks?,"neural-networks,natural-language-processing,text-summarization",1,0,,,,user220
208,2,,2016-08-03T10:26:17.493,11,,42,4398,2017-11-05T17:58:56.897,2017-11-05T17:58:56.897,,,,0,,63,,
210,1,215,2016-08-03T12:02:55.280,0,33,8,8,2016-08-03T12:34:22.730,2016-08-03T13:02:40.337,What's the most suitable format to store huge number of neurons states?,storage,2,0,,,2016-08-13T00:12:44.823,
211,1,1664,2016-08-03T12:27:56.120,4,432,8,2444,2019-06-29T23:05:19.380,2019-07-01T21:18:00.277,What are the main AI technologies behind the Watson platform?,"natural-language-processing,watson",1,0,3,,,
212,1,,2016-08-03T12:41:06.953,1,107,8,,,2016-08-26T23:10:09.577,How to store datasets of lexical connections?,"algorithm,models,research,storage,lexical-recognition",2,0,1,,,
213,2,,2016-08-03T12:46:08.687,0,,87,,,2016-08-03T12:46:08.687,,,,0,,210,,
214,1,,2016-08-03T13:01:20.740,2,91,29,,,2018-11-01T16:55:48.237,Which objective tests have been developed to test the intelligence of AI?,intelligence-testing,1,2,1,,,
215,2,,2016-08-03T13:02:40.337,1,,42,,,2016-08-03T13:02:40.337,,,,0,,210,,
216,2,,2016-08-03T13:35:29.993,5,,42,42,2016-08-04T16:42:49.973,2016-08-04T16:42:49.973,,,,0,,68,,
217,2,,2016-08-03T14:03:23.977,2,,42,,,2016-08-03T14:03:23.977,,,,2,,207,,
218,1,1745,2016-08-03T14:17:17.257,5,1791,8,-1,2017-04-13T12:53:10.013,2016-10-08T00:11:37.960,How to resolve lexical ambiguity in natural language processing?,"natural-language-processing,lexical-recognition",2,2,3,,,
219,2,,2016-08-03T14:19:39.400,3,,42,,,2016-08-03T14:19:39.400,,,,0,,205,,
220,1,223,2016-08-03T14:23:50.760,2,464,8,2444,2019-06-06T23:19:55.067,2019-06-06T23:21:54.023,How does an unsupervised learning model learn?,"machine-learning,ai-basics,models,unsupervised-learning",1,0,,,,
221,1,,2016-08-03T14:32:39.333,4,325,10,,,2017-07-15T16:07:53.250,"How would we know if AI development will continue to be multipolar, or will become monolithic?","research,ai-community",1,1,1,,,
222,2,,2016-08-03T14:39:02.827,7,,8,,,2016-08-03T14:39:02.827,,,,1,,1,,
223,2,,2016-08-03T14:41:02.937,7,,10,2444,2019-06-06T23:21:54.023,2019-06-06T23:21:54.023,,,,0,,220,,
224,1,,2016-08-03T14:58:03.663,4,75,148,10135,2018-10-21T20:53:59.603,2018-10-21T20:53:59.603,How could AI be used to augment human biological intelligence?,"cyborg,intelligence-augmentation",1,3,1,,,
225,1,228,2016-08-03T15:25:50.843,-6,273,8,8,2016-08-09T10:02:46.153,2016-08-09T10:02:46.153,What are the approaches to predict sequence of π numbers?,"training,math,recurrent-neural-networks",2,4,,,2016-08-03T18:21:18.760,
226,2,,2016-08-03T15:27:15.343,5,,10,10,2016-08-03T16:12:18.483,2016-08-03T16:12:18.483,,,,5,,224,,
228,2,,2016-08-03T15:32:55.467,3,,42,42,2016-08-03T15:52:47.397,2016-08-03T15:52:47.397,,,,0,,225,,
230,2,,2016-08-03T15:42:13.340,-1,,8,8,2016-08-03T15:50:40.390,2016-08-03T15:50:40.390,,,,0,,225,,
232,2,,2016-08-03T15:45:41.770,5,,42,,,2016-08-03T15:45:41.770,,,,0,,197,,
233,1,236,2016-08-03T15:56:18.480,10,379,39,42,2016-08-10T12:36:26.970,2016-08-10T12:36:26.970,Are neural networks and its variants the only way to reach true artificial intelligence?,neural-networks,3,0,2,,,
234,2,,2016-08-03T15:58:13.493,6,,10,,,2016-08-03T15:58:13.493,,,,1,,197,,
235,2,,2016-08-03T16:05:28.357,3,,42,42,2016-09-03T17:38:06.577,2016-09-03T17:38:06.577,,,,0,,147,,
236,2,,2016-08-03T16:21:42.693,12,,42,,,2016-08-03T16:21:42.693,,,,0,,233,,
237,1,253,2016-08-03T16:22:36.073,4,104,8,33,2016-08-03T19:55:57.227,2016-08-06T01:22:37.030,Are there any microchips specifically designed to run ANNs?,"image-recognition,hardware",1,4,1,,,
238,2,,2016-08-03T16:46:33.883,3,,42,,,2016-08-03T16:46:33.883,,,,0,,159,,
239,2,,2016-08-03T17:17:16.590,4,,66,,,2016-08-03T17:17:16.590,,,,0,,233,,
240,1,243,2016-08-03T17:22:05.433,14,3326,30,,,2016-08-04T18:01:36.313,What exactly are genetic algorithms and what sort of problems are they good for?,genetic-algorithms,5,0,8,,,
241,1,,2016-08-03T17:24:18.480,4,202,66,4302,2018-10-08T12:41:15.483,2018-10-08T12:41:15.483,Has an AI ever solved a detective mystery?,"natural-language-processing,problem-solving,world-knowledge",3,1,,,,
242,2,,2016-08-03T17:27:28.260,7,,66,66,2016-08-03T17:57:10.623,2016-08-03T17:57:10.623,,,,2,,240,,
243,2,,2016-08-03T17:42:02.623,10,,4,,,2016-08-03T17:42:02.623,,,,1,,240,,
244,2,,2016-08-03T17:43:29.303,4,,42,,,2016-08-03T17:43:29.303,,,,0,,240,,
246,2,,2016-08-03T17:58:32.980,5,,244,244,2016-08-03T18:05:13.723,2016-08-03T18:05:13.723,,,,0,,240,,
247,1,,2016-08-03T18:05:24.997,6,464,66,,,2017-07-23T21:04:25.333,What are the limits to what can be learnt using a backpropagation neural network?,"neural-networks,machine-learning,backpropagation,learning-theory",2,2,2,,,
248,1,5803,2016-08-03T18:05:26.937,15,2360,42,95,2016-08-04T14:09:54.380,2018-03-26T13:17:52.717,Issues with and alternatives to Deep Learning approaches?,deep-learning,4,2,2,,,
249,1,1286,2016-08-03T18:12:22.133,2,55,8,8,2016-08-04T00:31:01.093,2016-08-04T06:25:20.620,Is it possible for 'unsupervised learning' model to recognize features on unlabelled images?,"image-recognition,unsupervised-learning",1,1,,,,
250,2,,2016-08-03T18:18:58.077,49,,75,,,2016-08-03T18:18:58.077,,,,2,,92,,
251,5,,2016-08-03T18:35:44.733,0,,66,66,2016-08-04T02:52:30.443,2016-08-04T02:52:30.443,,,,0,,,,
252,4,,2016-08-03T18:35:44.733,0,,66,66,2016-08-04T02:52:57.023,2016-08-04T02:52:57.023,,,,0,,,,
253,2,,2016-08-03T18:37:03.843,5,,8,8,2016-08-06T01:22:37.030,2016-08-06T01:22:37.030,,,,0,,237,,
254,5,,2016-08-03T18:45:06.577,0,,66,66,2016-08-04T02:51:34.397,2016-08-04T02:51:34.397,,,,0,,,,
255,4,,2016-08-03T18:45:06.577,0,,66,66,2016-08-04T02:52:21.053,2016-08-04T02:52:21.053,,,,0,,,,
256,5,,2016-08-03T18:58:09.953,0,,-1,-1,2016-08-03T18:58:09.953,2016-08-03T18:58:09.953,,,,0,,,,
257,4,,2016-08-03T18:58:09.953,0,,66,29,2016-08-30T19:42:50.347,2016-08-30T19:42:50.347,,,,0,,,,
258,1,3936,2016-08-03T19:03:20.587,6,188,8,,,2019-04-16T18:39:59.510,Which ANN can mimic biological neurons the most?,artificial-neuron,4,1,3,,,
259,5,,2016-08-03T19:27:06.623,0,,66,66,2016-08-04T02:53:38.350,2016-08-04T02:53:38.350,,,,0,,,,
260,4,,2016-08-03T19:27:06.623,0,,66,145,2016-08-23T00:15:33.337,2016-08-23T00:15:33.337,,,,0,,,,
262,5,,2016-08-03T19:57:38.687,0,,66,1671,2018-10-15T16:57:37.207,2018-10-15T16:57:37.207,,,,0,,,,
263,4,,2016-08-03T19:57:38.687,0,,66,4302,2018-10-15T16:55:35.850,2018-10-15T16:55:35.850,,,,0,,,,
264,2,,2016-08-03T20:03:22.657,0,,42,,,2016-08-03T20:03:22.657,,,,1,,172,,
265,2,,2016-08-03T20:03:26.733,0,,8,,,2016-08-03T20:03:26.733,,,,1,,241,,
266,2,,2016-08-03T21:08:03.797,3,,42,-1,2017-04-13T12:32:34.750,2016-08-03T21:08:03.797,,,,0,,247,,
267,2,,2016-08-03T22:41:48.160,6,,130,1641,2018-08-14T18:21:04.997,2018-08-14T18:21:04.997,,,,0,,157,,
268,2,,2016-08-03T23:08:25.990,0,,130,,,2016-08-03T23:08:25.990,,,,4,,258,,
269,5,,2016-08-03T23:13:25.643,0,,5,5,2016-08-04T02:53:41.727,2016-08-04T02:53:41.727,,,,0,,,,
270,4,,2016-08-03T23:13:25.643,0,,-1,-1,2016-08-03T23:13:25.643,2016-08-03T23:13:25.643,,,,0,,,,
271,2,,2016-08-03T23:25:53.977,10,,130,,,2016-08-03T23:25:53.977,,,,0,,92,,
272,2,,2016-08-04T00:57:01.833,3,,33,,,2016-08-04T00:57:01.833,,,,0,,233,,
1274,1,,2016-08-04T01:39:20.737,1,138,8,145,2016-08-17T13:03:50.990,2016-08-23T15:25:23.607,Are there any studies which attempt to use AI to guess the human emotion based on the brainwaves?,"research,signal-processing",2,5,2,,,
1275,5,,4/8/16 4:07,0,,-1,-1,4/8/16 4:07,4/8/16 4:07,,,,0,,,,
1276,4,,4/8/16 4:07,0,,145,1671,2018-10-15T17:00:09.787,2018-10-15T17:00:09.787,,,,0,,,,
1277,5,,2016-08-04T04:10:33.107,0,,9947,1671,2018-03-15T21:41:53.403,2018-03-15T21:41:53.403,,,,0,,,,
1278,4,,2016-08-04T04:10:33.107,0,,9947,9947,2018-03-15T21:41:57.557,2018-03-15T21:41:57.557,,,,0,,,,
1279,5,,2016-08-04T04:18:57.577,0,,-1,-1,2016-08-04T04:18:57.577,2016-08-04T04:18:57.577,,,,0,,,,
1280,4,,2016-08-04T04:18:57.577,0,,-1,-1,2016-08-04T04:18:57.577,2016-08-04T04:18:57.577,,,,0,,,,
1281,5,,2016-08-04T04:38:36.787,0,,145,29,2016-08-30T19:44:09.247,2016-08-30T19:44:09.247,,,,0,,,,
1282,4,,2016-08-04T04:38:36.787,0,,145,29,2016-08-30T19:44:22.377,2016-08-30T19:44:22.377,,,,0,,,,
1283,5,,2016-08-04T04:41:55.367,0,,-1,-1,2016-08-04T04:41:55.367,2016-08-04T04:41:55.367,,,,0,,,,
1284,4,,2016-08-04T04:41:55.367,0,,1256,1256,2016-08-04T13:18:18.887,2016-08-04T13:18:18.887,,,,0,,,,
1285,1,1315,2016-08-04T05:07:03.323,9,259,1256,1671,2019-01-27T04:34:41.773,2019-01-27T04:34:41.773,Artificial Intelligence on the blockchain,"multi-agent-systems,blockchain",2,0,3,,,
1286,2,,2016-08-04T06:25:20.620,1,,210,,,2016-08-04T06:25:20.620,,,,0,,249,,
1288,1,,2016-08-04T07:34:06.557,6,1841,144,144,2016-08-04T08:13:56.207,2016-08-07T09:42:52.590,Did Minsky & Papert know that multilayer perceptrons could solve XOR?,"neural-networks,history",1,4,2,,,
1289,1,,2016-08-04T07:41:16.090,4,113,39,,,2017-03-11T00:14:25.140,Can we destroy artificial general intelligence without its consent?,ethics,2,1,,,,
1290,1,2229,2016-08-04T07:43:33.010,9,773,144,,,2018-04-03T19:47:18.407,How much of Deep Mind's work is actually reproducible?,"neural-networks,deep-learning,research",2,3,1,,,
1292,2,,2016-08-04T07:58:33.453,4,,169,-1,2018-04-03T19:47:18.407,2018-04-03T19:47:18.407,,,,2,,1290,,
1293,2,,2016-08-04T08:06:28.653,5,,42,3989,2016-12-03T07:46:15.380,2016-12-03T07:46:15.380,,,,3,,1289,,
1294,1,1313,2016-08-04T08:28:06.277,34,20645,144,,,2017-12-04T13:01:41.203,"How does Hinton's ""capsules theory"" work?",neural-networks,5,2,28,,,
1295,1,1299,2016-08-04T08:32:36.610,11,237,144,,,2016-08-04T10:28:59.957,What are the advantages of complex-valued neural networks?,neural-networks,1,0,5,,,
1296,1,,2016-08-04T08:39:43.740,9,2694,144,,,2017-10-21T01:27:47.477,"How does ""novelty search"" work?",genetic-algorithms,2,0,1,,,
1297,1,1327,2016-08-04T09:22:21.360,3,77,8,-1,2017-03-16T16:44:15.193,2016-08-08T04:44:18.407,How to distinguish AI modeling from implementation?,"models,comparison,implementation",2,0,,,,
1298,2,,2016-08-04T09:52:17.587,4,,30,30,2016-08-04T09:59:50.663,2016-08-04T09:59:50.663,,,,2,,241,,
1299,2,,2016-08-04T10:28:59.957,8,,42,,,2016-08-04T10:28:59.957,,,,5,,1295,,
1300,2,,2016-08-04T11:10:36.090,4,,42,-1,2017-04-13T12:53:10.013,2016-08-04T11:10:36.090,,,,0,,1296,,
1301,1,1337,2016-08-04T12:10:26.593,1,51,8,127,2016-08-04T21:07:01.750,2016-08-04T21:07:01.750,Do you need single or multiple networks to detect multiple faces?,"deep-network,algorithm,image-recognition",1,2,,,,
1303,1,1305,2016-08-04T12:28:07.427,3,3023,217,-1,2017-05-23T12:39:33.010,2016-10-31T09:06:48.290,Can PHP be considered as a serious programming language for AI?,"neural-networks,programming-languages",2,3,,,2016-08-04T14:55:53.457,
1305,2,,2016-08-04T12:35:10.167,6,,74,74,2016-10-31T09:06:48.290,2016-10-31T09:06:48.290,,,,2,,1303,,
1306,1,1312,2016-08-04T12:40:22.857,1,167,8,8,2016-08-04T14:10:15.490,2017-08-05T06:27:25.440,What are the dangers of AI applications for nuclear industry?,applications,1,4,,,,
1307,2,,2016-08-04T12:50:23.533,3,,1263,,,2016-08-04T12:50:23.533,,,,2,,1303,,
1308,1,7901,2016-08-04T12:58:01.810,5,79,8,8,2018-09-08T15:09:45.913,2018-09-10T03:41:13.010,Is AI capable to replace pilots entirely on the commercial flights?,real-world,1,4,,,,
1310,2,,2016-08-04T13:40:05.177,2,,132,,,2016-08-04T13:40:05.177,,,,0,,241,,
1311,2,,2016-08-04T14:00:13.253,6,,72,145,2016-08-23T15:25:23.607,2016-08-23T15:25:23.607,,,,1,,1274,,
1312,2,,2016-08-04T14:04:35.743,2,,10,,,2016-08-04T14:04:35.743,,,,0,,1306,,
1313,2,,2016-08-04T14:16:57.367,30,,10,6050,2017-03-27T18:15:19.623,2017-03-27T18:15:19.623,,,,1,,1294,,
1314,1,1316,2016-08-04T14:18:10.547,5,1931,8,145,2016-08-17T13:03:43.787,2017-03-16T06:51:39.083,How powerful a computer is required to simulate the human brain?,"hardware,neuromorphic-engineering",3,1,,,,
1315,2,,2016-08-04T14:23:37.070,6,,10,,,2016-08-04T14:23:37.070,,,,1,,1285,,
1316,2,,2016-08-04T14:35:16.053,6,,10,-1,2017-05-23T12:39:33.010,2016-08-04T14:35:16.053,,,,0,,1314,,
1317,2,,2016-08-04T14:36:01.980,2,,1263,,,2016-08-04T14:36:01.980,,,,0,,1314,,
1318,1,1820,2016-08-04T15:10:41.230,2,338,8,1812,2016-08-31T23:17:29.040,2016-09-01T01:52:21.400,What would happen if someone jumped in the front of a Google car?,"self-driving,decision-theory",1,5,,,,
1319,2,,2016-08-04T15:22:05.297,5,,10,,,2016-08-04T15:22:05.297,,,,0,,70,,
1320,1,1324,2016-08-04T15:25:37.293,1,204,173,145,2016-08-09T20:36:48.157,2016-08-13T03:12:52.877,How does artificial intelligence work in games?,gaming,2,1,2,,2016-08-15T14:22:03.317,
1321,2,,2016-08-04T15:33:07.120,2,,101,,,2016-08-04T15:33:07.120,,,,3,,1320,,
1322,2,,2016-08-04T15:48:10.133,5,,130,130,2016-08-04T18:01:36.313,2016-08-04T18:01:36.313,,,,1,,240,,
1323,1,1325,2016-08-04T15:49:13.793,3,62,1270,4302,2018-07-23T15:36:34.730,2018-07-23T15:36:34.730,Is there a way to define the boundaries of the optimal size of a training set?,"neural-networks,training,optimization,topology",2,0,,,,
1324,2,,2016-08-04T16:04:43.973,5,,10,,,2016-08-04T16:04:43.973,,,,0,,1320,,
1325,2,,2016-08-04T16:09:38.327,4,,10,,,2016-08-04T16:09:38.327,,,,0,,1323,,
1326,2,,2016-08-04T16:15:38.400,2,,130,,,2016-08-04T16:15:38.400,,,,0,,1323,,
1327,2,,2016-08-04T16:24:09.050,4,,42,,,2016-08-04T16:24:09.050,,,,0,,1297,,
1328,2,,2016-08-04T17:15:56.423,5,,72,,,2016-08-04T17:15:56.423,,,,2,,1314,,
1329,2,,2016-08-04T17:34:17.233,3,,42,,,2016-08-04T17:34:17.233,,,,1,,64,,
1330,5,,2016-08-04T18:08:05.010,0,,-1,-1,2016-08-04T18:08:05.010,2016-08-04T18:08:05.010,,,,0,,,,
1331,4,,2016-08-04T18:08:05.010,0,,8,4302,2018-10-15T16:56:48.617,2018-10-15T16:56:48.617,,,,0,,,,
1332,1,,2016-08-04T18:26:31.213,6,239,46,,,2016-08-04T18:56:47.850,How important is true randomness in AI designs?,ai-design,1,0,1,,,
1333,1,1370,2016-08-04T18:31:33.580,0,28,8,75,2016-08-17T13:52:57.853,2016-08-18T00:46:03.973,Does learning content from additional encyclopedias consume much less amount of storage?,"watson,storage",2,0,,,,
1334,1,1342,2016-08-04T18:40:44.093,3,112,8,75,2016-08-17T13:52:23.383,2019-07-03T03:21:53.060,How does Watson find and evaluate its evidence to the answer?,watson,2,0,,,,
1335,2,,2016-08-04T18:56:47.850,5,,10,,,2016-08-04T18:56:47.850,,,,3,,1332,,
1337,2,,2016-08-04T19:36:06.863,3,,143,143,2016-08-04T19:56:38.653,2016-08-04T19:56:38.653,,,,0,,1301,,
1338,2,,2016-08-04T20:12:38.983,8,,42,14723,2018-04-12T02:34:20.583,2018-04-12T02:34:20.583,,,,2,,36,,
1339,2,,2016-08-04T20:15:37.607,5,,62,,,2016-08-04T20:15:37.607,,,,0,,1274,,
1340,2,,2016-08-04T20:48:35.637,4,,42,,,2016-08-04T20:48:35.637,,,,0,,156,,
1341,2,,2016-08-04T21:05:44.587,2,,127,8,2017-07-23T21:04:25.333,2017-07-23T21:04:25.333,,,,0,,247,,
1342,2,,2016-08-04T21:40:31.970,4,,127,,,2016-08-04T21:40:31.970,,,,0,,1334,,
1343,5,,2016-08-04T21:41:23.037,0,,-1,-1,2016-08-04T21:41:23.037,2016-08-04T21:41:23.037,,,,0,,,,
1344,4,,2016-08-04T21:41:23.037,0,,3836,2444,2019-08-13T20:25:51.020,2019-08-13T20:25:51.020,,,,0,,,,
1345,2,,2016-08-04T21:45:48.653,5,,130,,,2016-08-04T21:45:48.653,,,,0,,198,,
1346,5,,2016-08-04T21:55:57.107,0,,-1,-1,2016-08-04T21:55:57.107,2016-08-04T21:55:57.107,,,,0,,,,
1347,4,,2016-08-04T21:55:57.107,0,,145,4302,2018-10-09T18:06:11.547,2018-10-09T18:06:11.547,,,,0,,,,
1348,1,1355,2016-08-04T23:49:01.983,19,493,71,145,2016-08-23T10:05:46.817,2016-08-25T16:00:00.820,"Are Asimov's Laws flawed by design, or are they feasible in practice?",asimovs-laws,3,3,3,,,
1352,5,,5/8/16 1:17,0,,-1,-1,5/8/16 1:17,5/8/16 1:17,,,,0,,,,
1353,4,,5/8/16 1:17,0,,-1,-1,5/8/16 1:17,5/8/16 1:17,,,,0,,,,
1354,1,2143,2016-08-05T01:45:17.633,9,417,8,-1,2017-04-13T12:53:10.013,2016-10-13T09:33:07.423,"Are there any textual CAPTCHA challenges which can fool AI, but not human?","image-recognition,research,ocr",4,3,2,,,
1355,2,,2016-08-05T01:55:51.737,12,,46,46,2016-08-05T02:00:59.683,2016-08-05T02:00:59.683,,,,4,,1348,,
1356,2,,2016-08-05T04:52:42.947,2,,101,,,2016-08-05T04:52:42.947,,,,0,,198,,
1357,1,1359,2016-08-05T05:40:23.683,9,204,1278,,,2016-08-05T12:43:38.537,How can the EQ of an AI program be measured?,"emotional-intelligence,intelligence-testing",1,1,1,,,
1358,1,1361,2016-08-05T07:03:50.110,15,1737,101,101,2017-05-16T04:33:03.233,2018-04-24T04:13:03.027,"How does ""Monte-Carlo search"" work?","gaming,monte-carlo-tree-search",1,1,8,,,
1359,2,,2016-08-05T08:24:24.657,6,,42,42,2016-08-05T12:43:38.537,2016-08-05T12:43:38.537,,,,0,,1357,,
1360,1,1369,2016-08-05T08:51:50.657,6,136,1284,145,2016-08-18T21:36:41.180,2016-08-18T21:36:41.180,Has any research been done on DNN Music?,"deep-network,machine-learning",1,2,3,,,
1361,2,,2016-08-05T09:32:09.223,12,,30,,,2016-08-05T09:32:09.223,,,,2,,1358,,
1362,1,1365,2016-08-05T10:39:31.520,5,2364,101,2444,2019-04-27T00:50:35.780,2019-04-30T01:57:53.150,"How to avoid falling into the ""local minima"" trap?","neural-networks,backpropagation,optimization,gradient-descent",1,0,2,,,
1363,1,,2016-08-05T10:49:39.557,9,473,1283,,,2017-02-16T19:38:44.487,Is it beneficial to represent a neural net as a matrix?,neural-networks,3,2,,,,
1364,2,,2016-08-05T10:58:53.260,4,,101,101,2017-02-16T19:38:44.487,2017-02-16T19:38:44.487,,,,0,,1363,,
1365,2,,2016-08-05T11:00:14.427,6,,42,,,2016-08-05T11:00:14.427,,,,0,,1362,,
1366,2,,2016-08-05T11:15:40.017,4,,42,42,2016-08-05T19:12:14.883,2016-08-05T19:12:14.883,,,,0,,1363,,
1367,2,,2016-08-05T11:55:03.030,0,,1282,29,2016-08-05T15:56:46.897,2016-08-05T15:56:46.897,,,,10,,1354,,
1369,2,,2016-08-05T12:05:13.230,6,,70,,,2016-08-05T12:05:13.230,,,,0,,1360,,
1370,2,,2016-08-05T13:55:54.380,3,,10,,,2016-08-05T13:55:54.380,,,,1,,1333,,
1371,2,,2016-08-05T13:59:51.080,2,,10,,,2016-08-05T13:59:51.080,,,,0,,179,,
1372,2,,2016-08-05T14:05:19.287,8,,10,,,2016-08-05T14:05:19.287,,,,1,,145,,
1373,2,,2016-08-05T14:25:48.467,4,,42,,,2016-08-05T14:25:48.467,,,,2,,145,,
1376,1,,2016-08-05T16:51:49.833,5,82,8,8,2016-08-05T17:07:35.410,2016-08-05T17:08:27.273,Is it ethical to implement self-defence for street walking AI robots?,"ethics,decision-theory,robots",2,1,,,,
1377,2,,2016-08-05T17:06:27.950,2,,42,,,2016-08-05T17:06:27.950,,,,0,,1376,,
1378,2,,2016-08-05T17:08:27.273,2,,75,,,2016-08-05T17:08:27.273,,,,0,,1376,,
1379,1,1380,2016-08-05T17:11:34.880,-1,55,8,145,2016-08-11T12:21:13.530,2016-08-11T12:21:13.530,How likely is it that Watson-like AI will replace Wikipedia-like encyclopedias?,watson,1,1,,,2016-08-12T15:19:24.397,
1380,2,,2016-08-05T17:30:07.273,3,,42,42,2016-08-05T17:37:44.953,2016-08-05T17:37:44.953,,,,0,,1379,,
